privName,PrivCount
com.google.android.apps.plus.permission.MAPS_RECEIVE,6
com.google.android.gallery3d.permission.PICASA_STORE,6
com.google.android.hangouts.START_HANGOUT,6
com.google.android.voicesearch.AUDIO_FILE_ACCESS,6
com.hcom.android.MAPS_RECEIVE,6
com.htc.task,6
com.imdb.mobile.permission.C2D_MESSAGE,6
com.imdb.mobile.permissions.SHOWTIMES_UPDATE,6
com.iobit.mobilecare.permission.pcsync,6
com.joycity.RuleTheSky.permission.C2D_MESSAGE,6
com.kakao.home.permission.SNOOZE,6
com.kakao.talk.permission.AOM_MESSAGE,6
com.kakao.talk.permission.C2D_MESSAGE,6
com.kakao.talk.permission.INTERNAL,6
com.kakao.talk.permission.RECEIVE_NOTIFICATION,6
com.linkedin.android.auth.permission.SSO,6
com.myyearbook.m.permission.C2D_MESSAGE,6
com.opera.GET_BRANDING,6
com.oppo.launcher.permission.WRITE_SETTINGS,6
com.phonegap.plugins.gcm.permission.C2D_MESSAGE,6
com.picsart.studio.permission.C2D_MESSAGE,6
com.picsart.studio.permission.MAPS_RECEIVE,6
com.qihoo.security.PERMISSION,6
com.quoord.tapatalkpro.activity.permission.C2D_MESSAGE,6
com.rebelvox.voxer.permission.C2D_MESSAGE,6
com.saavn.android.permission.C2D_MESSAGE,6
com.sixwaves.imagepop.permission.C2D_MESSAGE,6
com.sonyericsson.permission.CUSTOMIZATION,6
com.tencent.mm.ext.permission.READ,6
com.tencent.mm.ext.permission.WRITE,6
com.tencent.mm.location.permission.SEND_VIEW,6
com.tencent.mm.plugin.permission.READ,6
com.tencent.mm.plugin.permission.WRITE,6
com.twelvegigs.heaven.bingo.permission.C2D_MESSAGE,6
com.twitter.android.permission.AUTH_APP,6
com.twitter.android.permission.C2D_MESSAGE,6
com.twitter.android.permission.MAPS_RECEIVE,6
com.twitter.android.permission.READ_DATA,6
com.twitter.android.permission.RESTRICTED,6
com.zeptolab.timetravel.free.google.permission.C2D_MESSAGE,6
de.defim.apk.permission.LICENSE,6
glshare.permission.ACCESS_SHARED_DATA,6
jp.naver.SJLGBUBBLE.permission.C2D_MESSAGE,6
jp.naver.SJLGBUBBLE.permission.NNI_MESSAGE,6
jp.naver.SJLGPP.permission.NNI_MESSAGE,6
kik.android.permission.CONTACT,6
kvp.jjy.MispAndroid320.permission.C2D_MESSAGE,6
net.giosis.shopping.jp.permission.C2D_MESSAGE,6
org.mozilla.firefox.permissions.BROWSER_PROVIDER,6
ru.drimmi.fishing2.permission.C2D_MESSAGE,6
ru.dublgis.dgismobile.permission.C2D_MESSAGE,6
.PERMISSION,5
air.byss.mobi.instaweatherfree.permission.C2D_MESSAGE,5
air.com.bizedge.TEM.permission.C2D_MESSAGE,5
android.permission.ACCESS_BUFFER,5
android.permission.ACCESS_RANDOM,5
android.permission.ACCESS_STREAMING,5
android.permission.ACCESS_UNKNOWN,5
android.permission.ACCESS_WEATHERCLOCK_PROVIDER,5
android.permission.INTERNAL_ACCESS_ONLY,5
android.permission.LOCATION_HARDWARE,5
android.permission.READ_NETWORK_STATE,5
android.permission.RECEIVE_BOOT_PERMISSION,5
android.permission.RS_BLUETOOTH,5
android.permission.RS_GRAPHICS,5
android.permission.RS_INPUT,5
android.permission.SHAKE,5
android.permission.WIFI,5
android.permission.c2dm.permission.RECEIVE,5
android.permission.com.android.vending.BILLING,5
android.permission.sec.MDM_HW_CONTROL,5
android.permission.sec.MDM_WIFI,5
android.permissions.ACCESS_COARSE_LOCATION,5
br.com.mobits.peixeurbano.permission.C2D_MESSAGE,5
ch.blick.news.permission.C2D_MESSAGE,5
com.allocine.androidapp.permission.C2D_MESSAGE,5
com.altermyth.bima.tablet.permission.C2D_MESSAGE,5
com.android.chrome.READ_WRITE_BOOKMARK_FOLDERS,5
com.android.l,5
com.avast.android.billing.fortumo.PAYMENT_BROADCAST_PERMISSION,5
com.avast.installer.ACCEPT_EULA,5
com.avg.cleaner.permission.C2D_MESSAGE,5
com.camerum.android.app.operadora.permission.C2D_MESSAGE,5
com.cfinc.petapic.permission.C2D_MESSAGE,5
com.com2us.nipb2013.normal.freefull.google.global.android.common.permission.C2D_MESSAGE,5
com.daumcorp.android.daum.permission.C2D_MESSAGE,5
com.demo.afdemo1.permission.C2D_MESSAGE,5
com.ebay.kleinanzeigen.permission.C2D_MESSAGE,5
com.ebay.kleinanzeigen.permission.MAPS_RECEIVE,5
com.ebay.mobile.permission.C2D_MESSAGE,5
com.ebay.mobile.permission.MAPS_RECEIVE,5
com.futurebits.instamessage.free.permission.C2D_MESSAGE,5
com.google.android.apps.mytracks.READ_TRACK_DATA,5
com.google.android.apps.mytracks.WRITE_TRACK_DATA,5
com.google.android.marvin.feedback.permission.TALKBACK,5
com.google.android.providers.talk.permission.READ_ONLY,5
com.hcom.android.permission.C2D_MESSAGE,5
com.hootsuite.droid.full.permission.C2D_MESSAGE,5
com.htc.idlescreen.permission.IDLESCREEN_SERVICE,5
com.huawei.launcher3.permission.WRITE_SETTINGS,5
com.igg.bzbee.slotsdeluxe.permission.C2D_MESSAGE,5
com.italkbb.softphone.permission.C2D_MESSAGE,5
com.lgt.tmoney.permission.C2D_MESSAGE,5
com.linkedin.android.permission.C2D_MESSAGE,5
com.loudtalks.permission.C2D_MESSAGE,5
com.medicaljoyworks.prognosis.permission.C2D_MESSAGE,5
com.modoohut.permission.CLEAR_MISSED_CALL,5
com.mufumbo.android.recipe.search.permission.C2D_MESSAGE,5
com.myintouchmobile.app100000.permission.C2D_MESSAGE,5
com.nativoo.permission.MAPS_RECEIVE,5
com.nhn.android.npush.permission.PUSH_MESSAGE,5
com.nhn.android.search.permission.AOM_MESSAGE,5
com.nhn.android.search.permission.C2D_MESSAGE,5
com.nhn.android.search.permission.NNI_MESSAGE,5
com.nytimes.android.permission.C2D_MESSAGE,5
com.path.permission.C2D_MESSAGE,5
com.path.permission.MAPS_RECEIVE,5
com.path.permission.RECEIVE_ADM_MESSAGE,5
com.qihoo360.mobilesafe.permission.broadcast,5
com.qihoo360.mobilesafe.shield.permission.broadcast,5
com.qihoo360.screenlock.permission.READ_LOCAL_THEME,5
com.qihoo360.screenlock.permission.WRITE_LOCAL_THEME,5
com.quickmobile.conference.permission.C2D_MESSAGE,5
com.quikr.permission.C2D_MESSAGE,5
com.rtve.actualidaddos.permission.C2D_MESSAGE,5
com.runtastic.android.pro2.permission.MAPS_RECEIVE,5
com.samsung.accessory.permission.ACCESSORY_FILE_TRANSFER,5
com.sec.spp.permission.PUSH_SERVICE_PROVIDER,5
com.shoong.study.eduword.cp.voca.Permission.READ,5
com.sirma.mobile.bible.android.permission.C2D_MESSAGE,5
com.sirma.mobile.bible.android.permission.RECEIVE_ADM_MESSAGE,5
com.sktelecom.smartcard.permission.SERVICE_ACCESS,5
com.slacker.radio.permission.C2D_MESSAGE,5
com.slacker.radio.permission.UA_DATA,5
com.snapchat.android.permission.C2D_MESSAGE,5
com.snapchat.projectbpermission,5
com.socialdiabetes.android.permission.C2D_MESSAGE,5
com.sonyericsson.extras.liveware.aef.HOSTAPP_PERMISSION,5
com.sonyericsson.permission.INSTALL_APPLICATION,5
com.sonyericsson.permission.USERAGENT,5
com.soundcloud.android.permission.C2D_MESSAGE,5
com.stericsson.permission.FM_RADIO_RECEIVER,5
com.ted.android.permission.C2D_MESSAGE,5
com.tencent.music.data.permission2,5
com.tencent.wifisdk.permission.disconnect,5
com.tinder.permission.C2D_MESSAGE,5
com.tinder.permission.MAPS_RECEIVE,5
com.tmoney.vending.BILLING,5
com.tumblr.SERVICE_PERMISSION,5
com.tumblr.permission.C2D_MESSAGE,5
com.ubersocial.PERMISSIONS.DIRECT_MESSAGES,5
com.ubersocial.PERMISSIONS.READ_MENTIONS,5
com.ubersocial.PERMISSIONS.READ_TWEETS,5
com.ubersocial.PERMISSIONS.UNREAD_STATUS,5
com.vkontakte.android.permission.ACCESS_DATA,5
com.vkontakte.android.permission.C2D_MESSAGE,5
com.vkontakte.android.permission.MAPS_RECEIVE,5
com.yelp.android.permission.C2D_MESSAGE,5
com.yelp.android.permission.MAPS_RECEIVE,5
com.yulong.android.launcher.permission.READ_SETTINGS,5
com.zing.zalo.permission.ACCESS_THIRD_PARTY_APP_AUTHORIZATION,5
com.zing.zalo.permission.BIND_ZALO_SERVICE,5
com.zulily.android.permission.C2D_MESSAGE,5
com.zynga.scramble.permission.C2D_MESSAGE,5
com.zypush.permission.ACCESS_DOWNLOAD_MANAGER,5
de.j4velin.delayedlock.permission.LOCK_UNLOCK,5
fbreader.permission.CONFIG,5
fbreader.permission.LIBRARY,5
fbreader.permission.SYNC,5
gbis.gbandroid.permission.C2D_MESSAGE,5
gr.androiddev.taxibeat.permission.C2D_MESSAGE,5
hu.donmade.menetrend.budapest.permission.C2D_MESSAGE,5
hu.donmade.menetrend.budapest.permission.MAPS_RECEIVE,5
jp.co.johospace.jorte.permission.C2D_MESSAGE,5
jp.co.johospace.jorte.permission.INTERNAL_COMPONENT,5
jp.co.sharp.android.contacts.permission.READ_SECRET_CONTACTS,5
kr.co.feverstudio.apps.everytown.permission.C2D_MESSAGE,5
la.droid.qr.permission.C2D_MESSAGE,5
net.audiko2.permission.C2D_MESSAGE,5
net.audiko2.permission.SET_RINGTONE,5
net.daum.android.daum.browser.permission.READ_HISTORY_BOOKMARKS,5
net.daum.android.daum.browser.permission.WRITE_HISTORY_BOOKMARKS,5
net.daum.android.daum.permission.AOM_MESSAGE,5
net.daum.android.daum.permission.C2D_MESSAGE,5
net.daum.android.daum.permission.READ_SETTINGS,5
net.daum.android.daum.permission.WRITE_SETTINGS,5
net.qihoo.clockweather.permission.READ_WEATHER,5
net.qihoo.launcher.permission.WRITE_SETTINGS,5
nz.co.mcom.mobilebanking.permission.INTERNAL_ACCESS_ONLY,5
org.agoo.android.permission.MESSAGE,5
org.mozilla.firefox.permission.PER_ANDROID_PACKAGE,5
org.mozilla.firefox.permissions.FORMHISTORY_PROVIDER,5
org.mozilla.firefox.permissions.PASSWORD_PROVIDER,5
org.mozilla.firefox_fxaccount.permission.PER_ACCOUNT_TYPE,5
org.wescom.ibranch.permission.MAPS_RECEIVE,5
publog.app.permission.C2D_MESSAGE,5
ro.ette.taxinapoca.client.permission.C2D_MESSAGE,5
ru.gelin.android.weather.notification.START_UPDATE_SERVICE,5
ru.mail.games.android.JungleHeat.permission.C2D_MESSAGE,5
ru.mail.games.android.JungleHeat.permission.RECEIVE,5
ru.mail.permission.C2D_MESSAGE,5
air.com.akamon.bingo.BingoRider.permission.C2D_MESSAGE,4
android.intent.action.BOOT_COMPLETED,4
android.permission.ACCESS_BLUETOOTH_SHARE,4
android.permission.ACCESS_FILE_LOCATION,4
android.permission.ACCES_FINE_LOCATION,4
android.permission.BIND_REMOTEVIEWS,4
android.permission.BROADCAST_PACKAGE_CHANGED,4
android.permission.CALL,4
android.permission.CHANGE_NETWORK_SATET,4
android.permission.DISABLE_STATUS_BAR,4
android.permission.READ_APN_SETTINGS,4
android.permission.READ_EXTERNAL_STORAGE_EXTERNAL_STORAGE,4
android.permission.READ_PERMISSION,4
android.permission.SEND_MAIL,4
android.permission.SET_WALLPAPER_COMPONENT,4
android.permission.SIM_STATE_READY,4
android.permission.UNINSTALL_PACKAGES,4
android.permission.WRITE_EXTERNAL_STORAG,4
android.permission.WRITE_SECURES,4
android.permission.sec.MDM_BLUETOOTH,4
android.permission.sec.MDM_EMAIL,4
android.permission.sec.MDM_EXCHANGE,4
android.permission.sec.MDM_KIOSK_MODE,4
android.permission.sec.MDM_LOCATION,4
android.permission.sec.MDM_PHONE_RESTRICTION,4
android.permission.sec.MDM_ROAMING,4
android.software.live_wallpaper,4
bkav.bpb.main.READ_PROVIDER,4
bms.main.permission.C2D_MESSAGE,4
br.com.jalan.oasis2.permission.MAPS_RECEIVE,4
com.NextFloor.SpiritCatcherKakao.permission.C2D_MESSAGE,4
com.addcn.android.house591.permission.C2D_MESSAGE,4
com.aitype.android.permission.C2D_MESSAGE,4
com.alportela.fitnesspushups.permission.C2D_MESSAGE,4
com.android.gallery3d.permission.GALLERY_PROVIDER,4
com.android.launcher.action.INSTALL_SHORTCUT,4
com.android.launcher2.permission.WRITE_SETTINGS,4
com.android.mylauncher.permission.WRITE_SETTINGS,4
com.anhanguera.app.permission.C2D_MESSAGE,4
com.asda.android.permission.C2D_MESSAGE,4
com.askfm.permission.BROADCAST,4
com.askfm.permission.C2D_MESSAGE,4
com.aws.android.permission.MAPS_RECEIVE,4
com.babycenter.pregnancytracker.permission.C2D_MESSAGE,4
com.baidu.browser.inter.permission.C2D_MESSAGE,4
com.baidu.permission.ACCESS_BOOKMARKS,4
com.baidu.permission.ACCESS_CACHE_FILESYSTEM,4
com.baidu.permission.ACCESS_DOWNLOAD_MANAGER,4
com.baidu.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,4
com.bestbuy.android.permission.C2D_MESSAGE,4
com.bestbuy.android.permission.MAPS_RECEIVE,4
com.bhmedia.xosocom.permission.C2D_MESSAGE,4
com.bitdefender.security.CHECK_STATUS,4
com.bleacherreport.android.teamstream.permission.C2D_MESSAGE,4
com.boyaa.lordland.fb.PAYMENT_BROADCAST_PERMISSION,4
com.c51.permission.C2D_MESSAGE,4
com.capitalone.mobile.permission.ACCESS,4
com.cgv.android.movieapp.permission.C2D_MESSAGE,4
com.chirnsideparkfootballclub.permission.C2D_MESSAGE,4
com.cisco.anyconnect.vpn.android.MODIFY_VPN,4
com.cjenm.ma92013.google.permission.C2D_MESSAGE,4
com.cjenm.tinymutants.kakao.permission.C2D_MESSAGE,4
com.com2us.actionpuzzlefamily.kakao.freefull.google.global.android.common.permission.C2D_MESSAGE,4
com.com2us.inotia4.normal.freefull.google.global.android.common.permission.C2D_MESSAGE,4
com.comfi.android.permission.C2D_MESSAGE,4
com.couchsurfing.mobile.android.permission.CS_DATA_PROVIDER,4
com.cozi.androidfree.provider,4
com.digiturk.ligtv.permission.C2D_MESSAGE,4
com.doapps.android.permission.MAPS_RECEIVE,4
com.dolphin.browser.permission.Addon,4
com.dordokawebs.numbers.permission.C2D_MESSAGE,4
com.doubleTwist.androidPlayer.permission.C2D_MESSAGE,4
com.dragonplay.liveholdempro.permission.C2D_MESSAGE,4
com.dragonplay.slotcity.permission.C2D_MESSAGE,4
com.dropbox.android.permission.C2D_MESSAGE,4
com.dropbox.android.service.ACCOUNT_INFO_ALARM_TRIGGER,4
com.eastarjet.eastar.permission.C2D_MESSAGE,4
com.ebproductions.android.launcher.permission.READ_SETTINGS,4
com.edunext.theschoolmanager.permission.C2D_MESSAGE,4
com.endomondo.android.permission.C2D_MESSAGE,4
com.example.androidmapsv2.permission.MAPS_RECEIVE,4
com.flayvr.flayvr.permission.C2D_MESSAGE,4
com.flayvr.flayvr.permission.UA_DATA,4
com.forshared.permission.C2D_MESSAGE,4
com.gae9.android.permission.C2D_MESSAGE,4
com.gaia.firewall.android.permission.BIND_FIREWALL,4
com.gau.go.launcherex.permission.WRITE_SETTINGS,4
com.genertel.permission.C2D_MESSAGE,4
com.genie9.gcloudbackup.permission.C2D_MESSAGE,4
com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser,4
com.google.android.marvin.talkback.permission.LABELING,4
com.google.android.providers.gsf.permission.WRITE_GSERVICES,4
com.google.android.videos.permission.C2D_MESSAGE,4
com.gursuasik.safranbolumansion.permission.MAPS_RECEIVE,4
com.handmark.expressweather.permission.C2D_MESSAGE,4
com.highground.prsa.permission.C2D_MESSAGE,4
com.huawei.launcher2.permission.WRITE_SETTINGS,4
com.iLoong.permission.READ_SETTINGS,4
com.iLoong.permission.WRITE_SETTINGS,4
com.iavian.dreport.permission.C2D_MESSAGE,4
com.intellectualflame.ledflashlight.washer.permission.C2D_MESSAGE,4
com.iobit.mobilecare.permission.WIDGET_MEM_CLEAR,4
com.kakao.group.permission.C2D_MESSAGE,4
com.kakao.group.permission.RECEIVE_GROUP_FEED,4
com.keb.fxswing.ui.permission.C2D_MESSAGE,4
com.lirina.gamesuite.SINGLE_SIGN_ON,4
com.lotus.android.common.integration.ACCESS,4
com.loyaltyplant.partner.tokyosushi.permission.C2D_MESSAGE,4
com.loyaltyplant.partner.tokyosushi.permission.MAPS_RECEIVE,4
com.lunosoft.sbsgostop2.permission.C2D_MESSAGE,4
com.masarat.salati.permission.C2D_MESSAGE,4
com.mdc.terremotiitalia.permission.C2D_MESSAGE,4
com.mobileiron.permission.C2D_MESSAGE,4
com.mobisystems.office.permissions.zipprovider,4
com.mocana.mdm.pm.permission.MOCANA_MDM_SERVICE,4
com.moxiu.launcher.permission.WRITE_SETTINGS,4
com.munetworks.android.toktok.permission.C2D_MESSAGE,4
com.myfantasyfootballguru.permission.C2D_MESSAGE,4
com.nate.android.portalmini.permission.C2D_MESSAGE,4
com.nttdocomo.android.iconcier_contents.permission.ANALYZE_MEMO_SET_OFF,4
com.nttdocomo.android.iconcier_contents.permission.ANALYZE_MEMO_SET_ON,4
com.nttdocomo.android.iconcier_contents.permission.IAnalyzeMemoService,4
com.nttdocomo.android.permission.iconcier_contents.IAnalyzeMemoService,4
com.octro.teenpatti.permission.C2D_MESSAGE,4
com.octro.teenpatti.permission.RECEIVE_ADM_MESSAGE,4
com.oldpoint.ACIMobile.permission.MAPS_RECEIVE,4
com.pccw.mobile.sip02.permission.C2D_MESSAGE,4
com.pinterest.permission.C2D_MESSAGE,4
com.pof.android.permission.C2D_MESSAGE,4
com.psafe.msuite.permission.C2D_MESSAGE,4
com.qihoo.security.permission.C2D_MESSAGE,4
com.qihoo360.launcher.permission.READ_EXTENSION,4
com.qihoo360.launcher.permission.WRITE_EXTENSION,4
com.samsung.wmanager.APP,4
com.sec.android.app.browser.permission.HOMEPAGE,4
com.sec.android.app.twlauncher.READ_SETTINGS,4
com.sec.android.app.twlauncher.WRITE_SETTINGS,4
com.shinhan.sbanking.permission.C2D_MESSAGE,4
com.skp.pushplanet.quickstart.permission.C2D_MESSAGE,4
com.skt.sptagentgl.ThemeProvider.THEME,4
com.skt.tbagplus.permission.AOM_MESSAGE,4
com.smarterapps.permission.AUTOMATEIT_EXTENSION,4
com.smarterapps.permission.AUTOMATEIT_PLUGIN,4
com.sonyericsson.extras.liveview.permission.LIVEVIEW_API,4
com.sonyericsson.permission.BLACKLISTED_USB_DEVICE,4
com.sonyericsson.permission.SETTINGS,4
com.sonyericsson.permission.VENDOR_BUTTON,4
com.sonymobile.media.permission.TILES_ACCESS,4
com.sonymobile.permission.CAMERA_ADDON,4
com.sonymobile.permission.SYSTEM_UI_VISIBILITY_EXTENSIONS,4
com.starfinanz.smob.android.sfinanzstatus.permission.C2D_MESSAGE,4
com.starfinanz.smob.android.sfinanzstatus.permission.MAPS_RECEIVE,4
com.swipemax.wallet.permission.C2D_MESSAGE,4
com.tencent.mm.permission.C2D_MESSAGE,4
com.tencent.mtt.broadcast,4
com.tencent.qqlauncher.permission.WRITE_SETTINGS,4
com.tmobile.vvm.application.permission.ACCESS_PROVIDER,4
com.tmobile.vvm.application.permission.READ_ATTACHMENT,4
com.tribair.tribapp.TRIBM_SERVICE,4
com.tribair.tribapp.im.TRIBM_SERVICE,4
com.tribair.tribapp.permission.C2D_MESSAGE,4
com.uniglobemodtravel.mobileapp.permission.C2D_MESSAGE,4
com.usatoday.android.news.permission.C2D_MESSAGE,4
com.walmart.android.permission.MAPS_RECEIVE,4
com.xiaomi.market.sdk.UPDATE,4
com.yandex.promolib.permission.ACCESS_START_SVC,4
com.yandex.promolib.permission.READ_DATA,4
com.yandex.promolib.permission.RECEIVE_DATA,4
com.yandex.promolib.permission.SYNC_DATA,4
com.yandex.promolib.permission.WRITE_DATA,4
com.zeptolab.ctrexperiments.ads.permission.C2D_MESSAGE,4
com.zing.zalo.permission.C2D_MESSAGE,4
com.ztemt.launcher.permission.WRITE_SETTINGS,4
com.zynga.zjayakashi.permission.C2D_MESSAGE,4
de.hafas.android.zvv.permission.C2D_MESSAGE,4
de.lotum.whatsinthefoto.us.permission.C2D_MESSAGE,4
deezer.android.app.permission.C2D_MESSAGE,4
dodol.permission.READ_DATA_CALL_SMS_LOG,4
eu.livesport.FlashScore_com.permission.C2D_MESSAGE,4
gogolook.callgogolook2.permission.C2D_MESSAGE,4
handycms.tw.com.auviss.permission.C2D_MESSAGE,4
im.twogo.godroid.permission.C2D_MESSAGE,4
jp.co.rensa.fuuka.permission.C2D_MESSAGE,4
jp.naver.SJLGDOZER.permission.NNI_MESSAGE,4
jp.naver.SJLGWR.permission.NNI_MESSAGE,4
jp.naver.SJLINEPANG.permission.NNI_MESSAGE,4
knsoft.co.kr.bh.chungsol_tkd.permission.C2D_MESSAGE,4
knsoft.co.kr.bh.chungsol_tkd.permission.MAPS_RECEIVE,4
knsoft.co.kr.bh.yiymt_tkd.permission.C2D_MESSAGE,4
knsoft.co.kr.bh.yiymt_tkd.permission.MAPS_RECEIVE,4
knsoft.co.kr.jh.samyangsa_kids.permission.C2D_MESSAGE,4
knsoft.co.kr.jh.samyangsa_kids.permission.MAPS_RECEIVE,4
net.daum.android.air.permission.AOM_MESSAGE,4
net.daum.android.air.permission.C2D_MESSAGE,4
net.daum.android.cafe.permission.C2D_MESSAGE,4
net.daum.android.webtoon.permission.AOM_MESSAGE,4
net.daum.android.webtoon.permission.C2D_MESSAGE,4
net.littlefox.lf_app_fragment.permission.C2D_MESSAGE,4
